,FIPS_ID,FIRE_NAME,FIRE_YEAR,DISCOVERY_TIME,STAT_CAUSE_DESCR,CONT_DATE,CONT_TIME,FIRE_SIZE,FIRE_SIZE_CLASS,LATITUDE,LONGITUDE,FIPS_NAME,DISCOVERY_MONTH,DISCOVERY_DAY,AWND,PRCP,TAVG,DURING_A_DROUGHT,WATERSHD,POP_BY_COUNTY
12490,071-202,BDC ASSIST,2004,1330.0,Arson,7/5/2004,1345.0,0.5,B,34.1228,-116.3706,San Bernardino,7,5,7.55,0.0,79.0,0.0,0,200358
12491,071-2020,WOOD,2013,1336.0,Miscellaneous,8/4/2013,1707.0,11.0,C,34.24972222,-117.43472220000001,San Bernardino,8,4,8.055,0.0,77.0,1.0,0,2083000
12492,071-2021,,2013,1917.0,Debris Burning,1/5/2013,1927.0,0.1,A,34.446983,-117.523467,San Bernardino,1,5,2.63,0.0,41.35714286,0.0,1,2083000
12493,071-2022,,2013,1216.0,Debris Burning,1/12/2013,1247.0,0.1,A,34.364317,-117.4236,San Bernardino,1,12,4.25,0.000285714,27.64285714,0.0,1,2083000
12494,071-2023,,2013,1535.0,Miscellaneous,1/25/2013,1552.0,0.1,A,34.424067,-117.57581699999999,San Bernardino,1,25,3.355,0.14692307699999999,47.78571429,0.0,1,2083000
12495,071-2024,,2013,1709.0,Miscellaneous,2/1/2013,1840.0,0.1,A,34.433583,-117.57513300000001,San Bernardino,2,1,3.6875,0.0,51.21428571,0.0,1,2083000
12496,071-2025,,2013,1715.0,Debris Burning,2/5/2013,1732.0,0.1,A,34.400233,-116.96395,San Bernardino,2,5,5.76,0.0,50.78571429,0.0,1,2083000
12497,071-2026,,2013,2023.0,Children,2/13/2013,2033.0,0.05,A,34.465933,-117.57715,San Bernardino,2,13,6.04,0.0,46.57142857,0.0,1,2083000
12498,071-2027,,2013,1810.0,Missing/Undefined,2/15/2013,1827.0,0.1,A,34.46985,-117.59035,San Bernardino,2,15,10.2875,0.0,51.64285714,0.0,1,2083000
12499,071-2028,,2013,1542.0,Missing/Undefined,2/17/2013,1548.0,0.1,A,34.10845,-117.22181699999999,San Bernardino,2,17,7.2125,0.0,48.57142857,0.0,1,2083000
12500,071-2029,,2013,1354.0,Debris Burning,2/17/2013,1406.0,0.1,A,34.439333000000005,-117.53865,San Bernardino,2,17,7.2125,0.0,48.57142857,0.0,0,2083000
12501,071-203,BDC AST 3,2004,1716.0,Equipment Use,6/14/2004,1749.0,0.1,A,34.8383,-115.0928,San Bernardino,6,14,7.995,0.0,76.76190476,0.0,1,200358
12502,071-2030,,2013,1311.0,Debris Burning,2/18/2013,1345.0,0.1,A,34.384367,-117.44043300000001,San Bernardino,2,18,5.5375,0.0,46.28571429,0.0,1,2083000
12503,071-2031,,2013,1019.0,Debris Burning,2/19/2013,1037.0,0.02,A,34.410767,-117.62995,San Bernardino,2,19,10.68,0.021176471000000002,38.71428571,0.0,1,2083000
12504,071-2032,,2013,2134.0,Debris Burning,2/22/2013,2145.0,0.1,A,34.422933,-117.509717,San Bernardino,2,22,5.37,0.0,40.57142857,0.0,1,2083000
12505,071-2033,,2013,1910.0,Missing/Undefined,2/25/2013,1921.0,0.1,A,34.12555,-117.21428300000001,San Bernardino,2,25,5.3125,0.0,43.78571429,0.0,0,2083000
12506,071-2034,,2013,1650.0,Missing/Undefined,2/28/2013,1704.0,0.1,A,34.488083,-117.57291699999999,San Bernardino,2,28,5.8725,0.0,50.07142857,0.0,1,2083000
12507,071-2035,,2013,1135.0,Miscellaneous,3/3/2013,1322.0,0.05,A,34.0584,-117.00853300000001,San Bernardino,3,3,9.005,0.0,54.14285714,1.0,1,2083000
12508,071-2036,,2013,1342.0,Miscellaneous,3/12/2013,1409.0,1.0,B,34.441266999999996,-117.43735,San Bernardino,3,12,4.9175,0.0,59.14285714,1.0,1,2083000
12509,071-2037,,2013,550.0,Smoking,3/13/2013,609.0,1.0,B,34.4264,-117.557717,San Bernardino,3,13,4.305,0.0,63.07142857,1.0,1,2083000
12510,071-2038,,2013,1412.0,Miscellaneous,3/22/2013,1426.0,0.1,A,34.37605,-117.4317,San Bernardino,3,22,9.0625,0.0,53.71428571,1.0,0,2083000
12511,071-2039,,2013,1401.0,Debris Burning,3/27/2013,1428.0,1.0,B,34.378883,-117.20996699999999,San Bernardino,3,27,4.92,0.0,54.85714286,1.0,0,2083000
12512,071-204,BDU ASSIST,2004,1730.0,Lightning,5/31/2004,1750.0,0.1,A,34.5417,-116.0925,San Bernardino,5,31,7.6075,0.0,72.71428571,0.0,1,200358
12513,071-2040,,2013,1534.0,Debris Burning,3/29/2013,1555.0,0.1,A,34.416583,-117.49898300000001,San Bernardino,3,29,5.48,0.0,60.21428571,1.0,1,2083000
12514,071-2041,,2013,2104.0,Missing/Undefined,10/10/2013,2130.0,0.1,A,34.4881,-117.50588300000001,San Bernardino,10,10,6.205,0.143823529,47.42857143,1.0,0,2083000
12515,071-2042,,2013,2009.0,Miscellaneous,10/12/2013,2023.0,0.2,A,34.156433,-117.36753300000001,San Bernardino,10,12,5.255,0.0,57.35714286,1.0,0,2083000
12516,071-2043,,2013,937.0,Arson,10/15/2013,953.0,0.1,A,34.195567,-117.410983,San Bernardino,10,15,8.2225,0.0,57.92857143,1.0,0,2083000
12517,071-2044,,2013,1830.0,Debris Burning,10/30/2013,1844.0,0.1,A,34.441217,-117.441617,San Bernardino,10,30,3.8575,0.0,47.92857143,1.0,0,2083000
12518,071-2045,,2013,926.0,Missing/Undefined,11/6/2013,942.0,1.0,B,34.128567,-117.2262,San Bernardino,11,6,5.37,0.0,54.42857143,1.0,1,2083000
12519,071-2046,,2013,903.0,Missing/Undefined,11/8/2013,923.0,0.1,A,34.001883,-117.7676,San Bernardino,11,8,3.1325,0.0,58.14285714,1.0,0,2083000
12520,071-2047,,2013,114.0,Miscellaneous,11/8/2013,130.0,0.1,A,34.43245,-117.53198300000001,San Bernardino,11,8,3.1325,0.0,58.14285714,1.0,1,2083000
12521,071-2048,,2013,920.0,Debris Burning,11/10/2013,1124.0,1.0,B,34.25385,-117.22968300000001,San Bernardino,11,10,2.8525,0.0,57.64285714,1.0,1,2083000
12522,071-2049,,2013,740.0,Arson,11/10/2013,850.0,3.8,B,34.162733,-117.3696,San Bernardino,11,10,2.8525,0.0,57.64285714,1.0,0,2083000
12523,071-205,BIG,2004,1000.0,Lightning,8/14/2004,900.0,10.0,C,34.1189,-116.6195,San Bernardino,8,13,7.3825,0.095,77.95238095,1.0,1,200358
12524,071-2050,,2013,1349.0,Miscellaneous,11/13/2013,1420.0,0.8,B,34.203383,-117.414817,San Bernardino,11,13,4.475,0.0,62.14285714,1.0,0,2083000
12525,071-2051,,2013,611.0,Missing/Undefined,11/14/2013,620.0,1.0,B,34.121217,-117.200833,San Bernardino,11,14,5.145,0.0,61.85714286,1.0,0,2083000
12526,071-2052,,2013,1049.0,Arson,11/17/2013,1115.0,0.1,A,34.176916999999996,-117.52441699999999,San Bernardino,11,17,3.5775,0.0,48.21428571,1.0,0,2083000
12527,071-2053,,2013,56.0,Missing/Undefined,11/20/2013,115.0,1.0,B,34.017666999999996,-116.492617,San Bernardino,11,20,6.5975,0.002258065,51.0,1.0,1,2083000
12528,071-2054,,2013,2047.0,Missing/Undefined,12/6/2013,2107.0,0.1,A,34.460967,-117.469283,San Bernardino,12,6,3.075,0.0,34.78571429,1.0,1,2083000
12529,071-2055,,2013,1833.0,Miscellaneous,12/15/2013,1930.0,0.3,B,34.2379,-117.40936699999999,San Bernardino,12,15,5.5925,0.0,54.78571429,1.0,1,2083000
12530,071-2056,,2013,2346.0,Miscellaneous,12/19/2013,6.0,0.1,A,34.125567,-117.2193,San Bernardino,12,18,5.31,0.0,55.07142857,1.0,0,2083000
12531,071-2057,,2013,636.0,Miscellaneous,12/21/2013,654.0,0.1,A,34.4084,-117.5241,San Bernardino,12,21,4.36,0.0003125,44.57142857,1.0,1,2083000
12532,071-2058,,2013,1553.0,Equipment Use,12/26/2013,1624.0,0.1,A,34.167083,-117.5756,San Bernardino,12,26,7.0475,0.0,52.35714286,1.0,0,2083000
12533,071-2059,,2013,1520.0,Debris Burning,12/27/2013,1535.0,0.1,A,34.44005,-117.55945,San Bernardino,12,27,4.8075,0.0,54.0,1.0,1,2083000
12534,071-206,BRIDGE,2004,1011.0,Miscellaneous,7/13/2004,1013.0,0.1,A,34.113639,-117.200011,San Bernardino,7,13,8.8375,0.0,83.71428571,0.0,1,200358
12535,071-2060,,2013,1023.0,Miscellaneous,12/30/2013,1057.0,0.3,B,34.206917,-117.15055,San Bernardino,12,30,4.025,0.0,49.28571429,1.0,0,2083000
12536,071-2061,,2013,253.0,Missing/Undefined,,,0.01,A,34.06285,-117.13715,San Bernardino,4,26,5.8725,0.0,63.28571429,0.0,1,2083000
12537,071-2062,,2013,1719.0,Missing/Undefined,,,0.01,A,34.093705,-117.208745,San Bernardino,4,22,9.06,0.0,65.28571429,0.0,0,2083000
12538,071-2063,,2013,1049.0,Missing/Undefined,,,0.01,A,34.069415,-117.352979,San Bernardino,3,26,5.813333332999999,0.0,57.21428571,1.0,1,2083000
12539,071-2064,,2013,1910.0,Equipment Use,,,0.01,A,34.030186,-117.15207,San Bernardino,4,27,7.435,0.0,68.42857143,0.0,1,2083000
12540,071-2065,,2013,1128.0,Arson,,,0.1,A,34.047327,-117.208826,San Bernardino,6,22,7.8875,0.0,72.28571429,0.0,0,2083000
12541,071-2066,,2013,1533.0,Missing/Undefined,,,0.02,A,34.081205,-117.20043600000001,San Bernardino,3,3,9.005,0.0,54.14285714,1.0,0,2083000
12542,071-2067,,2013,1002.0,Children,,,0.1,A,34.039188,-117.211345,San Bernardino,2,15,10.2875,0.0,51.64285714,0.0,0,2083000
12543,071-2068,,2013,841.0,Missing/Undefined,,,0.1,A,34.037282,-117.36869899999999,San Bernardino,2,26,6.8775,0.0,45.14285714,0.0,0,2083000
12544,071-2069,,2013,2121.0,Missing/Undefined,,,0.01,A,34.088705,-117.699568,San Bernardino,1,13,4.9775,0.0,26.71428571,0.0,1,2083000
12545,071-207,CLIPPER,2004,1617.0,Equipment Use,5/31/2004,2043.0,6.0,B,34.77,-115.4744,San Bernardino,5,31,7.6075,0.0,72.71428571,0.0,1,200358
12546,071-2070,,2013,418.0,Smoking,,,0.1,A,34.049845,-117.19579499999999,San Bernardino,3,16,8.5575,0.0,61.14285714,1.0,0,2083000
12547,071-2071,,2013,1446.0,Missing/Undefined,,,0.1,A,34.057382000000004,-117.18435600000001,San Bernardino,6,30,7.8275,0.0,89.0,0.0,1,2083000
12548,071-2072,,2013,1355.0,Missing/Undefined,,,0.01,A,34.051823999999996,-117.27918899999999,San Bernardino,1,22,4.3075,0.0,50.85714286,0.0,0,2083000
12549,071-2073,,2013,1416.0,Missing/Undefined,,,0.25,A,34.055781,-117.19186499999999,San Bernardino,3,2,4.6975,0.0,57.28571429,1.0,1,2083000
12550,071-2074,,2013,1706.0,Children,,,0.1,A,34.062877,-117.196344,San Bernardino,4,17,8.665,0.0016666670000000001,47.0,0.0,1,2083000
12551,071-2075,,2013,1853.0,Missing/Undefined,,,0.01,A,34.065907,-117.70465,San Bernardino,3,13,4.305,0.0,63.07142857,1.0,1,2083000
12552,071-2076,,2013,1217.0,Missing/Undefined,,,0.1,A,34.066474,-117.191272,San Bernardino,5,20,9.115,0.0,67.71428571,0.0,0,2083000
12553,071-2077,,2013,1544.0,Equipment Use,,,0.1,A,34.050331,-117.25652600000001,San Bernardino,4,9,9.34,0.003870968,49.92857143,0.0,1,2083000
12554,071-2078,,2013,1746.0,Missing/Undefined,,,0.1,A,34.053182,-117.248217,San Bernardino,6,28,6.5975,0.0,84.78571429,0.0,1,2083000
12555,071-2079,,2013,139.0,Missing/Undefined,,,1.0,B,34.0105,-117.103012,San Bernardino,6,20,9.3425,0.0,69.78571429,0.0,0,2083000
12556,071-208,COPPER,2004,48.0,Equipment Use,9/20/2004,120.0,1.0,B,34.098981,-117.18238899999999,San Bernardino,9,20,7.72,0.0,58.19047619,1.0,1,200358
12557,071-2080,34,2014,944.0,Campfire,7/13/2014,1030.0,0.1,A,34.28333333,-117.2002778,San Bernardino,7,13,7.325,0.0,85.0,0.0,0,2099000
12558,071-2081,10000FT,2014,1342.0,Lightning,5/27/2014,1450.0,5.0,B,34.09527778,-116.73083329999999,San Bernardino,5,26,8.22,0.0,76.2,0.0,0,2099000
12559,071-2082,1J 2,2014,1236.0,Miscellaneous,8/6/2014,1240.0,0.1,A,34.22218,-117.40041000000001,San Bernardino,8,6,8.165,0.00030303,72.26666667,1.0,0,2099000
12560,071-2083,9TH ST HIGHLAND_CITY 629,2014,2258.0,Children,8/24/2014,2303.0,0.1,A,34.115731,-117.23841999999999,San Bernardino,8,24,7.27,0.001212121,73.06666667,1.0,0,2099000
12561,071-2084,9TH ST / TIPPECANOE AV 9,2014,1004.0,Children,10/6/2014,1020.0,0.5,B,34.115755,-117.257072,San Bernardino,10,6,5.145,0.0,73.73333333,1.0,0,2099000
12562,071-2085,ALRAY,2014,1132.0,Equipment Use,4/16/2014,1230.0,0.3,B,34.35833333,-117.44166670000001,San Bernardino,4,16,6.99,0.0,64.73333333,0.0,0,2099000
12563,071-2086,ARROWHEAD,2014,2035.0,Miscellaneous,6/29/2014,1800.0,0.4,B,34.18305556,-117.23305559999999,San Bernardino,6,28,8.78,0.0,76.73333333,0.0,1,2099000
12564,071-2087,AXLE,2014,1650.0,Equipment Use,8/7/2014,1725.0,0.1,A,34.77831,-115.44603000000001,San Bernardino,8,7,6.935,0.0,72.86666667,1.0,1,2099000
12565,071-2088,BAILEY,2014,1245.0,Equipment Use,5/31/2014,1500.0,24.4,C,35.47436,-115.571169,San Bernardino,5,30,8.11,0.0,73.06666667,0.0,1,2099000
12566,071-2089,BAKER RD LUCERNE_VALLE 3,2014,404.0,Children,8/7/2014,415.0,0.1,A,34.432424,-116.972012,San Bernardino,8,7,6.935,0.0,72.86666667,1.0,0,2099000
12567,071-209,COVEY,2004,1340.0,Equipment Use,7/11/2004,1545.0,0.1,A,34.8556,-114.9289,San Bernardino,7,11,7.5475,0.0,82.71428571,0.0,1,200358
12568,071-2090,BARTON FLATS,2014,6.0,Debris Burning,6/2/2014,346.0,0.1,A,34.17805556,-116.87055559999999,San Bernardino,6,2,10.01,0.0,70.73333333,0.0,1,2099000
12569,071-2091,BAYLIS,2014,1439.0,Miscellaneous,9/14/2014,1508.0,0.1,A,34.23055556,-117.23333329999998,San Bernardino,9,14,5.6475,0.0,81.2,1.0,1,2099000
12570,071-2092,BEAR,2014,928.0,Campfire,7/27/2014,1010.0,0.25,A,34.2475,-117.0025,San Bernardino,7,27,7.9975,0.005,79.0,0.0,1,2099000
12571,071-2093,BLUE,2014,2359.0,Equipment Use,3/4/2014,7.0,0.1,A,34.24861111,-117.44861110000001,San Bernardino,3,3,4.25,0.000967742,49.2,1.0,0,2099000
12572,071-2094,BLUE,2014,1958.0,Miscellaneous,7/4/2014,2135.0,0.1,A,34.33055556,-117.51527779999999,San Bernardino,7,4,8.39,0.001612903,79.2,0.0,0,2099000
12573,071-2095,BLUECUT,2014,829.0,Equipment Use,7/4/2014,1417.0,0.23,A,34.25055556,-117.44861110000001,San Bernardino,7,4,8.39,0.001612903,79.2,0.0,1,2099000
12574,071-2096,BLUFF,2014,1317.0,Campfire,7/23/2014,1433.0,0.1,A,34.22722222,-116.9813889,San Bernardino,7,23,7.27,0.0,81.6,0.0,0,2099000
12575,071-2097,BOAT,2014,1500.0,Missing/Undefined,8/15/2014,1659.0,0.3,B,35.4755,-115.56925,San Bernardino,8,15,6.655,0.0,77.2,1.0,0,2099000
12576,071-2098,BOCKER,2014,728.0,Campfire,11/2/2014,1137.0,0.1,A,34.23527778,-116.90833329999998,San Bernardino,11,2,5.985,0.020909091,47.46666667,1.0,0,2099000
12577,071-2099,BONITA FALLS,2014,1648.0,Campfire,10/16/2014,1742.0,0.1,A,34.02972222,-117.4986111,San Bernardino,10,16,5.255,0.0,61.8,1.0,0,2099000
12578,071-21,LEM,2000,1430.0,Miscellaneous,6/4/2000,1435.0,0.1,A,34.113369,-117.112711,San Bernardino,6,4,9.32,0.0,76.77777778,0.0,0,1719000
12579,071-210,CRYSTAL,2004,1419.0,Equipment Use,8/12/2004,1419.0,0.1,A,34.376061,-116.96895,San Bernardino,8,12,7.045,0.036666667,82.71428571,1.0,0,200358
12580,071-2100,BOWEN,2014,941.0,Campfire,9/17/2014,1150.0,0.1,A,34.35416667,-117.18166670000001,San Bernardino,9,17,6.1525,0.121470588,77.4,1.0,0,2099000
12581,071-2101,BUCKWHEAT,2014,1422.0,Miscellaneous,9/19/2014,1558.0,0.1,A,34.28972222,-117.4525,San Bernardino,9,19,7.325,0.0,69.06666667,1.0,1,2099000
12582,071-2102,BUTTONWOOD,2014,2118.0,Debris Burning,7/29/2014,2140.0,0.1,A,34.465416,-117.545773,San Bernardino,7,29,6.9325,0.005,79.26666667,0.0,0,2099000
12583,071-2103,CACTUS 3,2014,1014.0,Lightning,8/20/2014,1053.0,0.64,B,34.095696999999994,-116.521619,San Bernardino,8,20,6.8225,0.008285714,68.46666667,1.0,1,2099000
12584,071-2104,CAJON,2014,1934.0,Equipment Use,5/2/2014,2023.0,0.1,A,34.275,-117.45833329999999,San Bernardino,5,2,7.3825,0.0,71.66666667,0.0,0,2099000
12585,071-2105,CALL,2014,2015.0,Equipment Use,1/24/2014,2030.0,0.1,A,34.34444444,-117.48222220000001,San Bernardino,1,24,4.9225,0.0,51.6,0.0,0,2099000
12586,071-2106,CALLBOX 237,2014,1529.0,Equipment Use,7/30/2014,1600.0,0.1,A,34.34555556,-117.4663889,San Bernardino,7,30,6.7675,0.0,82.13333333,0.0,0,2099000
12587,071-2107,CANDLEWOOD RD / BEAR VALL,2014,833.0,Debris Burning,8/27/2014,845.0,0.1,A,34.461824,-117.159122,San Bernardino,8,27,6.6,0.0078125,75.86666667,1.0,1,2099000
12588,071-2108,CARAVAN,2014,1330.0,Equipment Use,9/14/2014,1619.0,0.1,A,34.73916667,-117.2875,San Bernardino,9,13,5.705,0.0,80.46666667,1.0,1,2099000
12589,071-2109,CAUGHLIN RD / PHELAN RD 2,2014,740.0,Debris Burning,8/1/2014,820.0,0.1,A,34.418584,-117.48598100000001,San Bernardino,8,1,8.5,0.0,82.33333333,1.0,1,2099000
12590,071-211,CUSTER,2004,1805.0,Lightning,6/15/2004,1845.0,0.1,A,34.3929,-116.989639,San Bernardino,6,15,8.5575,0.0,77.09523809999999,0.0,0,200358
12591,071-2110,CENTRAL AV HIGHLAND_ 303,2014,655.0,Missing/Undefined,11/19/2014,705.0,0.1,A,34.111404,-117.21752,San Bernardino,11,19,3.6925,0.0,51.92857143,1.0,1,2099000
12592,071-2111,CHEVOIT RD / BUTTEMERE RD,2014,1731.0,Debris Burning,12/9/2014,1754.0,0.1,A,34.497863,-117.503735,San Bernardino,12,9,5.65,0.0,52.07692308,1.0,1,2099000
12593,071-2112,CHICAGO,2014,1106.0,Equipment Use,3/6/2014,1400.0,0.1,A,34.5169,-117.0525,San Bernardino,3,6,9.45,0.0,57.93333333,1.0,1,2099000
12594,071-2113,CIENAGA,2014,1331.0,Equipment Use,10/14/2014,1600.0,0.07,A,34.17444444,-116.72666670000001,San Bernardino,10,14,6.655,0.0,66.93333333,1.0,0,2099000
12595,071-2114,CLEG,2014,1551.0,Children,3/16/2014,2118.0,2.5,B,34.26111111,-117.4236111,San Bernardino,3,16,6.205,0.0,62.93333333,1.0,0,2099000
12596,071-2115,CLEGHORN,2014,2009.0,Equipment Use,3/13/2014,2058.0,0.1,A,34.28611111,-117.44166670000001,San Bernardino,3,13,7.16,0.0,51.86666667,1.0,1,2099000
12597,071-2116,COLD,2014,659.0,Campfire,7/16/2014,738.0,0.01,A,34.23222222,-116.94,San Bernardino,7,16,10.065,0.0,76.46666667,0.0,0,2099000
12598,071-2117,COSEY,2014,1212.0,Equipment Use,5/12/2014,1228.0,0.5,B,34.27611111,-117.44972220000001,San Bernardino,5,12,9.2275,0.0,64.06666667,0.0,1,2099000
12599,071-2118,COZY,2014,1537.0,Equipment Use,8/6/2014,1550.0,0.1,A,34.26833333,-117.45055559999999,San Bernardino,8,6,8.165,0.00030303,72.26666667,1.0,1,2099000
12600,071-2119,CREEK,2014,2044.0,Miscellaneous,3/18/2014,2124.0,0.1,A,34.23361111,-117.50277779999999,San Bernardino,3,18,8.555,0.0,52.13333333,1.0,1,2099000
12601,071-212,DEEP CREEK,2004,2038.0,Arson,7/4/2004,2115.0,0.5,B,34.3463,-117.232919,San Bernardino,7,4,7.1,0.0,77.04761905,0.0,1,200358
12602,071-2120,CROSS ROADS,2014,737.0,Lightning,7/9/2014,1300.0,0.1,A,34.2219,-114.2064,San Bernardino,7,9,7.7175,0.0071875,78.93333333,0.0,1,2099000
12603,071-2121,CUSTER AV / SUTTER RD,2014,1126.0,Debris Burning,7/16/2014,1130.0,0.1,A,34.438227000000005,-116.983484,San Bernardino,7,16,10.065,0.0,76.46666667,0.0,1,2099000
12604,071-2122,DEEP CREEK,2014,221.0,Missing/Undefined,7/13/2014,300.0,0.5,B,34.347667,-117.235767,San Bernardino,7,13,7.325,0.0,85.0,0.0,1,2099000
12605,071-2123,DEER HAVEN DR PINION_H 2,2014,2035.0,Miscellaneous,8/31/2014,2057.0,0.1,A,34.401228,-117.595757,San Bernardino,8,31,8.78,0.0,79.13333333,1.0,1,2099000
12606,071-2124,DESERT,2014,204.0,Equipment Use,5/22/2014,230.0,0.1,A,34.37111111,-117.60694440000002,San Bernardino,5,22,7.215,0.026176471,55.8,0.0,1,2099000
12607,071-2125,DEVORE,2014,151.0,Miscellaneous,3/15/2014,517.0,1.5,B,34.34527778,-117.46166670000001,San Bernardino,3,15,7.4375,0.0,60.0,1.0,1,2099000
12608,071-2126,DIVISION,2014,1354.0,Miscellaneous,7/16/2014,1531.0,1.0,B,34.26944444,-116.87083329999999,San Bernardino,7,16,10.065,0.0,76.46666667,0.0,0,2099000
12609,071-2127,DOWNS,2014,2130.0,Lightning,7/9/2014,130.0,0.1,A,35.2275,-115.3531,San Bernardino,7,8,8.5575,0.033225806000000004,81.2,0.0,0,2099000
12610,071-2128,DUNCAN RD VICTORVILLE_AR,2014,2131.0,Missing/Undefined,7/6/2014,2224.0,0.1,A,34.470402,-117.468783,San Bernardino,7,6,7.1025,0.017575758,80.33333333,0.0,1,2099000
12611,071-2129,E ANGELES BL /N SHORE DR,2014,2204.0,Missing/Undefined,11/14/2014,2224.0,0.1,A,34.263846,-116.831295,San Bernardino,11,14,8.39,0.0,54.42857143,1.0,1,2099000
12612,071-213,DUMP,2004,1330.0,Equipment Use,7/21/2004,1445.0,0.3,B,35.4972,-115.4392,San Bernardino,7,21,8.6675,0.0,82.76190476,0.0,0,200358
12613,071-2130,EAST,2014,1318.0,Campfire,11/29/2014,1654.0,0.1,A,34.13083333,-116.89416670000001,San Bernardino,11,29,4.64,0.0,56.78571429,1.0,0,2099000
12614,071-2131,EASTWOOD,2014,1007.0,Campfire,1/20/2014,1150.0,0.1,A,35.456579999999995,-117.57371,San Bernardino,1,20,3.5775,0.0,53.53333333,0.0,0,2099000
12615,071-2132,EL ESTEBAN RD PHELAN 3,2014,1623.0,Debris Burning,8/19/2014,1638.0,0.1,A,34.4733,-117.57666699999999,San Bernardino,8,19,9.246666667000001,0.005151515,72.86666667,1.0,0,2099000
12616,071-2133,ELM 3,2014,1445.0,Missing/Undefined,11/29/2014,1506.0,0.1,A,34.406631,-117.36431,San Bernardino,11,29,4.64,0.0,56.78571429,1.0,0,2099000
12617,071-2134,ESCONDIDO AV / CEDAR ST,2014,346.0,Miscellaneous,7/29/2014,408.0,0.1,A,34.40215,-117.377583,San Bernardino,7,29,6.9325,0.005,79.26666667,0.0,0,2099000
12618,071-2135,ETIWANDA,2014,1000.0,Missing/Undefined,,,2143.0,F,34.2008333,-117.54916670000001,San Bernardino,4,30,17.3375,0.0,62.4,0.0,1,2099000
12619,071-2136,EXPO,2014,1712.0,Equipment Use,7/20/2014,1736.0,0.1,A,34.26083333,-117.4488889,San Bernardino,7,20,8.9475,0.0,74.6,0.0,1,2099000
12620,071-2137,FALLS,2014,1322.0,Campfire,4/20/2014,1411.0,0.1,A,34.08611111,-116.92,San Bernardino,4,20,6.5975,0.0,65.8,0.0,0,2099000
12621,071-2138,FALLS,2014,1005.0,Equipment Use,7/23/2014,1036.0,0.1,A,34.095556,-116.95888899999999,San Bernardino,7,23,7.27,0.0,81.6,0.0,0,2099000
12622,071-2139,FALLS 2,2014,1638.0,Equipment Use,5/1/2014,1722.0,0.5,B,34.08333333,-117.97944440000002,San Bernardino,5,1,9.9,0.0,66.2,0.0,0,2099000
12623,071-214,EAST,2004,44.0,Equipment Use,5/9/2004,58.0,1.0,B,34.054131,-116.57221100000001,San Bernardino,5,9,8.2225,0.0,68.95238095,0.0,0,200358
12624,071-2140,FALLS 2,2014,1607.0,Debris Burning,11/27/2014,1630.0,0.1,A,34.088333,-116.919444,San Bernardino,11,27,3.635,0.0,60.57142857,1.0,1,2099000
12625,071-2141,FLOW,2014,2100.0,Miscellaneous,3/16/2014,2154.0,0.1,A,34.19583333,-117.29166670000001,San Bernardino,3,16,6.205,0.0,62.93333333,1.0,1,2099000
12626,071-2142,FLOW,2014,1719.0,Miscellaneous,3/16/2014,1757.0,0.1,A,34.24861111,-117.44166670000001,San Bernardino,3,16,6.205,0.0,62.93333333,1.0,1,2099000
12627,071-2143,FOREST,2014,1349.0,Missing/Undefined,7/15/2014,1420.0,1.0,B,34.2355,-117.30498300000001,San Bernardino,7,15,9.2275,0.001212121,77.2,0.0,0,2099000
12628,071-2144,FOX,2014,1757.0,Campfire,5/21/2014,1830.0,1.0,B,34.29972222,-117.20916670000001,San Bernardino,5,21,8.5025,0.00030303,55.4,0.0,0,2099000
12629,071-2145,FREEWAY,2014,101.0,Missing/Undefined,8/27/2014,226.0,0.2,A,34.013267,-117.078083,San Bernardino,8,27,6.6,0.0078125,75.86666667,1.0,0,2099000
12630,071-2146,FREEWAY 2,2014,136.0,Missing/Undefined,8/27/2014,149.0,0.25,A,34.011083,-117.0707,San Bernardino,8,27,6.6,0.0078125,75.86666667,1.0,0,2099000
12631,071-2147,FREEWAY 3,2014,105.0,Miscellaneous,8/27/2014,130.0,0.1,A,34.009667,-117.068817,San Bernardino,8,27,6.6,0.0078125,75.86666667,1.0,0,2099000
12632,071-2148,GEM,2014,1002.0,Miscellaneous,8/6/2014,1057.0,0.1,A,34.25972222,-117.46694440000002,San Bernardino,8,6,8.165,0.00030303,72.26666667,1.0,0,2099000
12633,071-2149,GRAYS,2014,930.0,Lightning,8/4/2014,1130.0,1.0,B,34.25,-116.98333329999998,San Bernardino,8,4,5.31,0.34,70.8,1.0,1,2099000
12634,071-215,ELMIRAGE1,2004,1810.0,Campfire,4/10/2004,1900.0,0.1,A,34.6608,-117.5759,San Bernardino,4,10,8.67,0.0,60.9047619,0.0,0,200358
12635,071-2150,GREEN RD / SUNNYSLOPE RD,2014,836.0,Debris Burning,12/15/2014,851.0,0.1,A,34.396959,-117.639923,San Bernardino,12,15,3.7475,0.0016666670000000001,41.61538462,1.0,0,2099000
12636,071-2151,GUNDERSON,2014,40.0,Miscellaneous,3/17/2014,52.0,0.1,A,34.23305556,-117.30166670000001,San Bernardino,3,17,11.5775,0.0,60.0,1.0,0,2099000
12637,071-2152,HARRISON,2014,1432.0,Lightning,9/16/2014,1700.0,0.26,B,34.16472222,-117.1597222,San Bernardino,9,16,7.045,0.015,79.46666667,1.0,1,2099000
